,err_angle,err_dist,err_predict
1854,0.1438737708,0.0063943667,0.0236998675
1855,0.1338949495,0.0066701938,0.0236326052
1856,0.159405604,0.0074042152,0.0244112743
1857,0.1860237801,0.0070394569,0.0247104897
1858,0.1922142382,0.008297289,0.0239394136
1859,0.1921397607,0.00834219,0.0221317999
1860,0.1996023827,0.0093343294,0.0234374933
1861,0.2115066459,0.010091415,0.0234241747
1862,0.2142744924,0.0100359479,0.022880083
1863,0.2311758068,0.0063432335,0.0228944347
1864,0.2107650135,0.0064270389,0.0325922978
1865,0.1962644832,0.0057642632,0.0302772056
1866,0.1248437904,0.0023597918,0.0297915454
1867,0.2138064466,0.0117763272,0.0351333212
1868,0.1851475952,0.007948388,0.0213685562
1869,0.0085589378,0.0051835004,0.0235144384
1870,0.1604786291,0.0069702036,0.0349279061
1871,0.1462058808,0.005961693,0.0272058295
1872,0.0171728594,0.0043166645,0.0267276934
1873,0.2202446176,0.0112247662,0.0359291184
1874,0.2086393615,0.0123064418,0.0203760098
1875,0.9419781306,0.0076732538,0.0152442372
1876,0.789791264,0.01448489,0.033400296
1877,0.7978308931,0.0119227119,0.0188536976
1878,0.8132379752,0.0152858256,0.016874321
1879,0.8624003099,0.0097321303,0.0109729554
1880,0.9145536964,0.0081926845,0.0102290456
1881,0.0036821153,0.0074022627,0.0086501695
1882,0.0416731215,0.0109874829,0.005881257
1883,0.1232781036,0.0248617398,0.017577111
1884,0.0646185725,0.0236856908,0.010935054
1885,0.0113422429,0.0222252962,0.0025579678
1886,0.0548890084,0.0306890489,0.0123643834
1887,0.0051082623,0.0257613768,0.0049899055
1888,0.0540665176,0.0296598245,0.0101225398
1889,0.0059724526,0.0255141875,0.0036155882
1890,0.0393004062,0.029631173,0.007797279
1891,0.0126724992,0.0267525801,0.0031025814
1892,0.0487829119,0.0192763619,0.0110944332
1893,0.0053981969,0.0228622601,0.0043915218
1894,0.0420426457,0.0259450303,0.0067937063
1895,0.033956607,0.0256169893,0.0054345077
1896,0.0076587169,0.0232989154,0.0023134205
1897,0.02729312,0.0270741297,0.0047531891
1898,0.0411007885,0.028353056,0.0072660569
1899,0.0379357575,0.0280651226,0.0066371009
1900,0.0147109392,0.0259633891,0.0028320126
1901,0.0289701596,0.0269175997,0.0048913688
1902,0.0317996956,0.0276143126,0.0055086704
1903,0.977155833,0.0275077688,0.0037162564
1904,0.0140466464,0.0254562595,0.0040314741
1905,0.0084648887,0.0256731833,0.0013936959
1906,0.0068006919,0.0258445312,0.001118077
1907,0.0021801958,0.0264583263,0.0006890644
1908,0.0062613637,0.025724805,0.0012743363
1909,0.955317196,0.0313029775,0.0095230278
1910,0.9649419888,0.0291114759,0.0065837759
1911,0.9639504104,0.0283036271,0.0062684697
1912,0.9715865087,0.0275651363,0.0048785306
1913,0.0117641516,0.028060515,0.0021688029
1914,0.0058786588,0.0245131902,0.00479098
1915,0.0024125883,0.0251681441,0.0004086673
1916,0.0031054397,0.0273809809,0.0022397953
1917,0.001033479,0.0267617465,0.0006637059
1918,0.0059977864,0.0255026003,0.0016102729
1919,0.0046703456,0.0255887881,0.0007557299
1920,0.0064849465,0.0264314829,0.001238621
1921,0.0059966855,0.0270367684,0.0011740482
1922,0.0041207244,0.0270567073,0.0007013934
1923,0.0030756657,0.026783936,0.0005807236
1924,0.0030627223,0.0268560076,0.0005230957
1925,0.0084877491,0.0234922039,0.0037472316
1926,0.0076378918,0.0246162462,0.0015447406
1927,0.0004151044,0.0247113002,6.67172744376E-05
1928,0.0046959339,0.0245467696,0.0008092457
1929,0.9896543388,0.0237117921,0.0016415751
1930,0.0061951807,0.0262392209,0.002650428
1931,0.9873869511,0.0260920685,0.0018769341
1932,0.977525409,0.0254556132,0.0034954412
1933,0.9770369435,0.0317052476,0.0074910823
1934,0.9830977076,0.0279703157,0.0045792393
1935,0.0053878707,0.0260801255,0.0020916276
1936,0.0016526919,0.024816881,0.0013960897
1937,0.003675867,0.0287754532,0.003996746
1938,0.0074853239,0.0286930916,0.0013592766
1939,0.9864391433,0.0266021826,0.0030474651
1940,0.983597202,0.0260377596,0.0026171761
1941,0.982839169,0.0251084684,0.0028153581
1942,0.9834241722,0.0249893264,0.0024363895
1943,0.0109674474,0.0280032748,0.0033551838
1944,0.9821757704,0.0236066182,0.005263973
1945,0.0143561678,0.0307138419,0.0072492121
1946,0.0182589377,0.0212805799,0.009907934
1947,0.0161147351,0.0277647905,0.006942203
1948,0.0129251048,0.0332370795,0.0060141606
1949,0.9754520712,0.0226883963,0.0111223155
1950,0.0138552584,0.033241323,0.0109864339
1951,0.0148320508,0.0277987886,0.0060267147
1952,0.9733889899,0.025570338,0.0047352331
1953,0.017794072,0.0221709049,0.0040941474
1954,0.0189090676,0.0327809326,0.0110985125
1955,0.0111918827,0.0284405187,0.0048261518
1956,0.0137386073,0.0277590331,0.002612753
1957,0.0109474648,0.0269381704,0.0021335518
1958,0.0097729096,0.0276351599,0.0017418493
1959,0.0105661819,0.0251195577,0.0031590891
1960,0.0065727264,0.0271109882,0.0021190946
1961,0.0082782114,0.032163947,0.0048729412
1962,0.0097545851,0.0266083825,0.0061478077
1963,0.0086424612,0.0291488991,0.0027529256
1964,0.0052709467,0.0289701434,0.0010668855
1965,0.0078021238,0.0262838223,0.003258998
1966,0.0131521717,0.0248960262,0.0028838568
1967,0.9791587108,0.0232902099,0.0036719836
1968,0.9779499209,0.0260852648,0.0042381477
1969,0.9734462166,0.0275355853,0.004549851
1970,0.9741830192,0.0276286761,0.0042439015
1971,0.0185719254,0.0282389981,0.0032949072
1972,0.0143183045,0.025897837,0.0048237089
1973,0.0248095968,0.0225516534,0.0084542557
1974,0.0264810321,0.0233572496,0.0082114575
1975,0.0236115655,0.0219066973,0.0132606183
1976,0.0359212172,0.0159888217,0.0212551925
1977,0.0472930727,0.0136511753,0.0226781685
1978,0.0381646562,0.0119116999,0.0225562624
1979,0.0543456467,0.0091201153,0.0218943306
1980,0.9133916924,0.0069026799,0.0241260296
1981,0.9065022755,0.0068515406,0.0244822059
1982,0.912341902,0.0066363595,0.0248424745
1983,0.8656938173,0.0057871826,0.0288326468
1984,0.8906904052,0.0056840129,0.0258382561
1985,0.8883083091,0.0052717938,0.0288431036
1986,0.8310396853,0.0045074029,0.0303258629
1987,0.8599246695,0.0040153989,0.0272640249
1988,0.7834275453,0.0056894658,0.0292876585
1989,0.765328197,0.0072327746,0.0266017463
1990,0.7902284451,0.0075390296,0.0235958193
1991,0.7688146473,0.0073767245,0.0249744806
1992,0.7844076121,0.0074958809,0.0242281961
1993,0.8419541463,0.0067575803,0.021577115
1994,0.8408571788,0.0064266585,0.0250684253
1995,0.8223036486,0.0062149361,0.0265049507
1996,0.758338983,0.0106740018,0.0300580249
1997,0.7894762523,0.0096042218,0.0221368217
1998,0.7639541057,0.0128910471,0.0268079602
1999,0.7658713522,0.0111228813,0.0223492219
2000,0.7535269413,0.0135377489,0.0271857609
2001,0.7746865007,0.0140201224,0.0243748218
2002,0.7445917695,0.0153148297,0.0275300776
2003,0.7601663337,0.0126576297,0.0227356341
2004,0.2045145627,0.0094332354,0.0203048912
2005,0.15480306,0.0101532664,0.0215665643
2006,0.1451682547,0.008805794,0.0197951133
2007,0.1489032485,0.0118625982,0.0173420506
2008,0.0905413645,0.0102759947,0.0058720414
2009,0.0298393347,0.0136956829,0.0043998636
2010,0.0692737382,0.0195247767,0.0082859913
2011,0.0465634623,0.0205720101,0.0070852602
2012,0.0039924715,0.0203671684,0.0073306535
2013,0.006927534,0.0213128649,0.0045032508
2014,0.0173419938,0.023368222,0.0030267877
2015,0.0111387716,0.0237733023,0.0036026956
2016,0.0078309518,0.0268579843,0.0013336005
2017,0.0095436342,0.0348157271,0.0074502849
2018,0.0206841592,0.0250667393,0.0115083255
2019,0.022582346,0.0253031198,0.0035881871
2020,0.0190584456,0.0253526499,0.0030326162
2021,0.0060418317,0.0256867346,0.0010782774
2022,0.0020113444,0.0258493428,0.0005549991
2023,0.0086215013,0.0264638353,0.0014480526
2024,0.0087874632,0.0267722185,0.0014817011
2025,0.0106421192,0.0271711027,0.0018179371
2026,0.0261488692,0.0187249936,0.0103035374
2027,0.0321074218,0.0124897826,0.0097392662
2028,0.0057502391,0.0182694324,0.0016998498
2029,0.002389912,0.0257664419,0.0052714794
2030,0.0098734862,0.0255213202,0.0021328733
2031,0.0105735102,0.0260396733,0.0017529806
2032,0.0052075413,0.0263831785,0.0009249524
2033,0.0105786017,0.0238019368,0.0030780645
2034,0.0097438512,0.0247327829,0.0017613476
2035,0.0004403613,0.0258118208,0.0010216711
2036,0.0138401181,0.0284136845,0.0034910905
2037,0.0164534586,0.0264015839,0.0034796006
2038,0.0259139401,0.0453048692,0.0198105826
2039,0.0004953637,0.0354753812,0.0101055121
2040,0.0132906061,0.0328989189,0.0038901677
2041,0.0129207581,0.0217836149,0.0115464447
2042,0.0327452898,0.016786309,0.0064731462
2043,0.0303700484,0.018233551,0.0036127911
2044,0.0234521262,0.0176509261,0.002705517
2045,0.0238070781,0.0174109784,0.0026191632
2046,0.0296265762,0.0186733978,0.0036336496
2047,0.0200337006,0.0173067433,0.002557438
2048,0.0174678636,0.0211237904,0.0044490297
2049,0.0091743101,0.0230055132,0.0023055565
2050,0.0115243861,0.0228581309,0.001678393
2051,0.0184396403,0.023158075,0.0026819251
2052,0.0359040301,0.0242044439,0.0054419006
2053,0.0197183662,0.0397511603,0.0165971859
2054,8.6328143931E-05,0.042232233,0.0027461397
2055,0.0080287206,0.0453981043,0.0036448471
2056,0.0186742882,0.0484863124,0.0062433631
2057,0.0135934517,0.052041889,0.0057588846
2058,0.0155889199,0.052910058,0.0052335949
2059,0.0174982763,0.0519710284,0.0058499488
2060,0.0141078264,0.0494178932,0.0050759913
2061,0.0117356846,0.0506599298,0.0038397434
2062,0.0134696899,0.0532934859,0.0050564241
2063,0.0123651001,0.0527021665,0.0041727874
2064,0.013996691,0.0541946997,0.0048630325
2065,0.0140744112,0.0573064823,0.005578339
2066,0.0108410119,0.0587687997,0.0041431514
2067,0.013308197,0.0539583844,0.0069108456
2068,0.0270226156,0.0558284949,0.0094877149
2069,0.0109702362,0.055701273,0.0038602197
2070,0.0011429961,0.057204639,0.0015819252
2071,0.0167490945,0.0547367543,0.0066600856
2072,0.0155913402,0.0533392317,0.0053931452
2073,0.0061817896,0.0575464472,0.0046548389
2074,0.0132385556,0.0609670173,0.0057741818
2075,0.0242889263,0.0574549229,0.0096910161
2076,0.0255882624,0.053950554,0.0094745158
2077,0.0125490795,0.0526810431,0.0043012479
2078,0.0054554042,0.0559474333,0.0033733109
2079,0.0246009019,0.0501238456,0.0102861791
2080,0.0198509737,0.0481845457,0.0063003283
2081,0.0037193433,0.0456253091,0.0025512467
2082,0.0116070107,0.0419420245,0.0051517314
2083,0.0197139139,0.0489808304,0.0088156526
2084,0.0264026223,0.0480118397,0.0080871107
2085,0.018702023,0.0430436063,0.0069411959
2086,0.0071630722,0.0430813296,0.0019441496
2087,0.0172198742,0.0440060382,0.004758289
2088,0.0222100745,0.0411273034,0.0066265614
2089,0.0112832781,0.0400312684,0.0030681429
2090,0.0090170602,0.0388645152,0.0029300509
2091,0.0132859518,0.0403060961,0.0034899488
2092,0.0081189639,0.0389912321,0.0024489378
2093,0.0096145854,0.0397824261,0.0024654933
2094,0.2000828506,0.0024489586,0.0393909368
2095,0.0225018124,0.0376142646,0.0358705341
2096,0.0131477307,0.0381307934,0.0031899164
2097,0.0135242982,0.0385687425,0.0032777333
2098,0.0165216873,0.0382671436,0.0040298451
2099,0.0210846695,0.0386791078,0.0051158518
2100,0.0152679238,0.0400795579,0.0040064894
2101,0.0109520145,0.5542915905,0.5140231285
2102,0.010632825,0.0380933766,0.5172302365
2103,0.0713576491,0.1790167061,0.1453329098
2104,0.0162416985,0.0315433653,0.153319336
2105,0.0150803123,0.0306280935,0.0031328909
2106,0.0187080228,0.0274512342,0.0048691368
2107,0.0673678267,0.046950056,0.0245903776
2108,0.0815987736,0.0279972588,0.0267233528
2109,0.0334454831,0.0239612194,0.0066470552
2110,0.0691491975,0.0203091676,0.010299514
2111,0.0050899999,0.0061128659,0.0151876452
2112,0.0010511905,0.0047975069,0.0014030187
2113,0.0015477917,0.0054550977,0.0005954859
2114,0.0150238379,0.0025132599,0.002978438
2115,0.0645530278,0.0238869008,0.0216125419
2116,0.2477990267,0.0070066508,0.0301296723
2117,0.0270205689,0.0099919131,0.0017514874
2118,0.1461928807,0.0028364924,0.0105696274
2119,0.131432216,0.0041212938,0.00303337
2120,0.4081631352,0.0006148936,0.0033505394
2121,0.2632529976,0.0024908532,0.0026662736
2122,0.1558374604,0.003832398,0.0033443995
2123,0.1558843455,0.0015676072,0.002554411
2124,0.2714628897,0.0027769131,0.003039726
2125,0.2084427031,0.0015195331,0.0029736823
2126,0.0491767131,0.0013057404,0.0013625334
2127,0.0352614787,0.0033685624,0.0012718854
2128,0.0139004881,0.0047259528,0.0014380772
2129,0.0618725182,0.006106554,0.0024655051
2130,0.0219652388,0.0062243934,0.0009152953
2131,0.0577395967,0.0080215082,0.003145505
2132,0.0442696992,0.0082083313,0.002258197
2133,0.0359609438,0.0075278574,0.0018537154
2134,0.0084850559,0.0085858253,0.0012255319
2135,0.0044885129,0.0098808625,0.0013182096
2136,0.0174060558,0.0091013258,0.0013130459
2137,0.0121919901,0.0096703788,0.000944127
2138,0.031888115,0.00962504,0.0019312372
2139,0.0255858405,0.0105037308,0.0018738012
2140,0.0636690242,0.0102647477,0.0041228559
2141,0.0326769922,0.0108645906,0.0023290421
2142,0.0163591408,0.0128302982,0.0022708304
2143,0.0386046093,0.0109940192,0.0034193012
2144,0.0425853069,0.0113241823,0.0029986077
2145,0.0735496585,0.0103954788,0.0049764914
2146,0.0079087007,0.0142997769,0.0045470662
2147,0.0150835117,0.0152315929,0.0016716692
2148,0.0083165585,0.0149423815,0.0008259036
2149,0.0132536216,0.0167855213,0.002281397
2150,0.0172368958,0.0177277418,0.0021043444
2151,0.0140291082,0.0176691851,0.0015594763
2152,0.0218003082,0.0188710583,0.0027009458
2153,0.0079813831,0.0190970211,0.0012853706
2154,0.0020779851,0.017915462,0.0020421534
2155,0.0166934196,0.0167404439,0.0025717973
2156,0.0467095424,0.0172663633,0.0051358366
2157,0.0304896725,0.0153445861,0.0043246822
2158,0.0342474867,0.0114811084,0.0050448316
2159,0.0241542345,0.0152595119,0.004264624
2160,0.0149150736,0.0126348568,0.0028421264
2161,0.0043426208,0.012406985,0.0004519442
2162,0.0032469638,0.0116344275,0.0010711049
2163,0.0279034789,0.0123664339,0.0021968966
2164,0.0141011347,0.0115027451,0.0012549262
2165,0.0006195799,0.0111569977,0.0005056546
2166,0.0165296592,0.0107067547,0.0013332593
2167,0.0258804842,0.010389228,0.0017445526
2168,0.014361276,0.0104959264,0.000955058
2169,0.0004253152,0.0112933072,0.0005176841
2170,0.0383926795,0.0100906464,0.0029755468
2171,0.0144431266,0.0092860599,0.0010170718
2172,0.013759897,0.0112097064,0.0018492721
2173,0.0155818623,0.0104542791,0.0013646202
2174,0.0192460758,0.0106550351,0.0012942676
2175,0.0257652748,0.0079174783,0.0031161841
2176,0.0049498819,0.0064598382,0.0013828828
2177,0.0098040088,0.0084983828,0.0020197505
2178,0.0536637746,0.0080205195,0.0028110659
2179,0.0255120185,0.0081170935,0.0013699542
2180,0.0018113161,0.0064585566,0.0015813341
2181,0.0035126914,0.0072889989,0.0008396173
2182,0.0089454668,0.0060468316,0.0012977968
2183,0.1221060957,0.0034901539,0.0043244499
2184,0.1568683783,0.0014104217,0.0031198087
2185,0.4763536355,0.0019097017,0.0034758025
2186,0.4503819043,0.0009052713,0.0028437664
2187,0.6559269441,0.0020535676,0.0026745491
2188,0.125391277,0.001115793,0.001594788
2189,0.627754799,0.0007490051,0.0014622239
2190,0.0506877612,0.0009613576,0.0003924056
2191,0.5399864756,0.0013036588,0.0022064202
2192,0.0812633604,0.001288544,0.000648882
2193,0.0404294329,0.0018861726,0.0007679799
2194,0.0055416837,0.0014025326,0.0004346654
2195,0.0011491291,0.0022627594,0.0008573154
2196,0.3060099716,0.0010307681,0.0028056627
2197,0.4610367204,0.0009697541,0.0022919249
2198,0.0946129778,0.000890366,0.0005420523
2199,0.2775708126,0.0002758677,0.0008313591
2200,0.3136296831,0.0022298299,0.0025796588
2201,0.3351473832,0.0002640201,0.0024041707
2202,0.7297847181,0.0008264172,0.0009475051
2203,0.2466637478,0.0001880327,0.0009486741
2204,0.2181489126,0.0018904033,0.0018660151
2205,0.2884618274,0.001535281,0.002594136
2206,0.3069864989,0.0003304453,0.0014792233
2207,0.2802608437,0.0020389653,0.0021089184
2208,0.255542211,0.0005419953,0.0019497016
2209,0.2463983956,0.001520162,0.0015692154
2210,0.117813805,0.0001154491,0.0014220423
2211,0.3389315198,0.0003751938,0.000426686
2212,0.0527928913,0.0001458197,0.0002984419
2213,0.2069469263,0.0003405606,0.0003333922
2214,0.2446605434,0.0016640795,0.0016876911
2215,0.230780648,0.0007340798,0.0016434972
2216,0.1983644267,0.000317871,0.0007817941
2217,0.0746138566,0.0001174027,0.0002997453
2218,0.2360720407,0.0010010087,0.000997769
2219,0.7012206851,0.0003618665,0.0010823418
2220,0.2548470348,0.0010030245,0.0010621874
2221,0.2743709326,0.0009989223,0.0014278557
2222,0.2788725396,0.0003546307,0.0010171021
2223,0.2924891883,0.0001734232,0.0003604366
2224,0.2745930602,0.0008746543,0.0008832132
2225,0.1902080159,0.0003562241,0.0007998228
2226,0.0849895125,0.0004867467,0.0002792194
2227,0.0931448974,0.000351983,0.0002700989
2228,0.4908815308,0.0013514472,0.00168558
2229,0.6467976468,0.0002659195,0.0015281871
2230,0.5741036866,7.84968935423E-05,0.0002581124
2231,0.3008083396,0.0019146645,0.0019675063
2232,0.6725733913,0.0002571602,0.0017719046
2233,0.3018280999,0.001947287,0.0020313449
2234,0.0406198821,0.0010037347,0.00075645
2235,0.1460355762,0.0009167015,0.0008688442
2236,0.5739151634,0.0008460972,0.0016516191
2237,0.2437877333,0.0010784748,0.0013741065
2238,0.1210040061,0.0001552844,0.0009492491
2239,0.2399036328,0.0013152047,0.0013137116
2240,0.205981015,0.0005574741,0.0011839967
2241,0.2343552734,0.000491633,0.0006206589
2242,0.2408605464,0.0001217818,0.0005243329
2243,0.6922972537,0.0003159131,0.0004081339
2244,0.2100835312,0.0002218231,0.000279872
2245,0.1904559034,0.0004485574,0.0004180334
2246,0.2971996282,0.0002867738,0.0006254378
2247,0.3547445043,0.0001114437,0.0004388731
2248,0.192587388,0.0007637868,0.0007291891
2249,0.2214574114,0.0007253866,0.0008990304
2250,0.2692644769,0.0010357244,0.0012415555
2251,0.3170807404,0.000248044,0.0011501708
2252,0.2637995867,0.0093601392,0.0093601392
2253,0.449334435,0.0047808143,0.0145262206
2254,0.4525893921,0.0051639153,0.009932784
2255,0.451315993,0.0055946403,0.0107456113
2256,0.4568881453,0.0059919643,0.0116369914
2257,0.0849697139,0.0387807577,0.0334989766
2258,0.5498402926,0.0015505183,0.0463807507
2259,0.1992650397,0,0.0015384242
2260,0.3576690387,0.0118257273,0.0118257273
2261,0.5195712697,0.0059615005,0.0169778697
2262,0.5179675701,0.0066570853,0.0126262279
2263,0.5122384829,0.0063377771,0.01277482
2264,0.5154996436,0.0070844546,0.0135986773
2265,0.0068112188,0.0467268286,0.0396378801
2266,0.6457291034,0.0016091175,0.0502750613
2267,0.6205040096,0.0044530319,0.0057237726
2268,0.5975620582,0.0030368754,0.0074474631
2269,0.598613357,0.0030815427,0.0059848679
2270,0.5984144978,0.003188965,0.006185877
2271,0.6052423798,0.0033565818,0.0064143806
2272,0.624654652,0.0039023895,0.0068688971
2273,0.1316649558,0.0242810638,0.0219444916
2274,0.5328329441,0.0007187526,0.0323503518
2275,0.6228215531,0.0018144733,0.0023761465
2276,0.0993940407,0.0007162018,0.0008743379
2277,0.1716634763,0.0013558203,0.0012167159
2278,0.1038029075,0.0005952342,0.0005316027
2279,0.1171445196,0.00067279,0.0005475783
2280,0.0393835607,0.0185593021,0.0178222403
2281,0.0352525313,0.0009733594,0.0176891632
2282,0.0137089376,0.0029266624,0.0019227607
2283,0.0687529821,0.001375758,0.0018402911
2284,0.069459547,0.0013897702,0.000591453
2285,0.0539748894,0.0014193087,0.0004727572
2286,0.0594780458,0.0013798905,0.0005143338
2287,0.0702901967,0.0016740305,0.0007293754
2288,0.4882451007,0.025794489,0.027342715
2289,0.4101194261,0.0021940003,0.028267895
2290,0.5577862891,0.0018745652,0.0036881752
2291,0.5814183704,0.0019197611,0.0036490063
2292,0.5328824754,0.0017014691,0.0034296352
2293,0.5672594588,0.0020439614,0.0037349705
2294,0.5472479652,0.0019570422,0.0038149908
2295,0.0574355272,0.0080797197,0.0062783341
2296,0.5632621414,8.46384711154E-05,0.007682801
2297,0.6282200935,0.002591749,0.0026548998
2298,0.265986734,0.0010622422,0.0028060858
2299,0.2714054054,0.0009904694,0.001480126
2300,0.2864133903,0.0010096909,0.0014934225
2301,0.2882142806,0.0012388135,0.0017406951
2302,0.0223640169,0.0157498944,0.0148261539
2303,0.1981094257,0,0.0184035348
2304,0.1722114115,0.0029985853,0.0029985853
2305,0.0271766545,0.0018374099,0.0011679093
2306,0.0171586402,0.0017308881,0.0002558558
2307,0.0222490014,0.0016712805,0.0002400366
2308,0.0174034976,0.0015872027,0.000211284
2309,0.5319363095,0.0110183852,0.0126096695
2310,0.1977861289,0,0.0107572474
2311,0.3354377963,0.0005802114,0.0005802114
2312,0.3961604226,0.001295919,0.0024733365
2313,0.4028114778,0.0014453742,0.0026336844
2314,0.404412604,0.0014155857,0.0027992558
2315,0.3967764154,0.0015507609,0.0030285665
2316,0.3167356325,0.0133127797,0.0141175841
2317,0.4215371179,0.0012358083,0.0103944278
2318,0.4796306815,0.0034152383,0.0046491026
2319,0.4958979136,0.0024598361,0.0061645273
2320,0.4823043842,0.0026654735,0.0051794923
2321,0.4533421372,0.0029823662,0.0056653776
2322,0.4582690189,0.0031577359,0.0060964902
2323,0.4720755663,0.0033356956,0.0065206342
2324,0.0718510611,0.0201830052,0.0171201805
2325,0.198705096,0,0.0229551423
2326,0.2362567293,0.0032783403,0.0032783403
2327,0.3762210731,0.0019688728,0.0048269796
2328,0.3885826041,0.0019218237,0.0036574345
2329,0.3892283606,0.002257533,0.0040296475
2330,0.3865552205,0.0020646629,0.0040443104
2331,0.3847129394,0.0022667144,0.0042426744
2332,0.0169911123,0.0185168533,0.0160273381
2333,0.1992198099,0,0.0189267348
2334,0.0820967742,0.0044489567,0.0044489567
2335,0.3093293931,0.0016190746,0.0040123416
2336,0.311104639,0.001563192,0.0027269509
2337,0.3079586155,0.0018420723,0.0030102357
2338,0.3137167133,0.0017058011,0.0029877761
2339,0.3144440476,0.0018637987,0.00316392
2340,0.1676375982,0.0091870814,0.0083866844
2341,0.2004079969,0,0.0143847483
2342,0.1799043382,0.0024787179,0.0024787179
2343,0.5871771519,0.0012950433,0.0030666582
2344,0.5578240038,0.0011998026,0.0022801269
2345,0.4940991659,0.0012318032,0.0023901907
2346,0.5372568279,0.0013500911,0.0025939167
2347,0.10774726,0.0099983438,0.0090655559
2348,0.2007301085,0,0.0114324332
2349,0.3983605304,0.0024852899,0.0024852899
2350,0.5959529896,0.0015972563,0.004286114
2351,0.604199394,0.0018331302,0.0033486378
2352,0.6070076239,0.0017985009,0.0034010019
2353,0.5827054766,0.0018725552,0.0034930278
2354,0.17601715,0.0075995704,0.0069516928
2355,0.2004321675,0,0.0108200124
2356,0.3359016339,0.003443042,0.003443042
2357,0.4839802408,0.0020001031,0.0055364591
2358,0.4783731495,0.0020044472,0.0039945537
2359,0.4960697564,0.00218515,0.0041832501
2360,0.4718960789,0.0020114459,0.0041290004
2361,0.018240301,0.0133204528,0.0112955045
2362,0.2006504007,0,0.0132926574
2363,0.3472758148,0.0013779607,0.0013779607
2364,0.2927019209,0.0009964075,0.0020225817
2365,0.6632124841,0.0006452689,0.0012152976
2366,0.2962059057,0.0010640155,0.0015782557
2367,0.5563145019,0.0004225882,0.0012361032
2368,0.0189976035,0.0110381658,0.0101155414
2369,0.201388618,0,0.0120691013
2370,0.4493066616,0.0045201427,0.0045201427
2371,0.2908761249,0.0024153398,0.0047860984
2372,0.2907385214,0.0025791656,0.0039082543
2373,0.6899354612,0.0021794882,0.0037504061
2374,0.7004609873,0.0024612672,0.0041282179
2375,0.3229521916,0.0091977581,0.0105169673
2376,0.1995506626,0,0.0170046713
2377,0.4465478328,0.0047836578,0.0047836578
2378,0.6097881335,0.0021303114,0.0051810822
2379,0.5586507987,0.0018822827,0.0036492001
2380,0.5866831002,0.0021522488,0.0039459091
2381,0.5621651485,0.0023463786,0.0042214581
2382,0.0873927439,0.0106535601,0.008915475
2383,0.5697372776,0.0005972237,0.0114000184
2384,0.5912720651,0.0029165725,0.003396783
2385,0.5485069642,0.0026863307,0.0052861705
2386,0.5548051785,0.0028889547,0.0054848755
2387,0.5290050233,0.0025372093,0.0052841248
2388,0.5403884567,0.0027334668,0.0052878477
2389,0.5194271871,0.0025500632,0.0052388372
2390,0.0468946614,0.0119289109,0.0095107665
2391,0.4474138695,0.0025928152,0.0147723971
2392,0.3857297981,0.0025089163,0.0047267442
2393,0.3906242154,0.0024244931,0.0045970725
2394,0.385885512,0.0024432094,0.0046738608
2395,0.3835969466,0.0025227124,0.004703077
2396,0.3832011828,0.0023714653,0.0047121456
2397,0.049991376,0.0172281331,0.0147200157
2398,0.19934098,0,0.0168755338
2399,0.1091541968,0.0040277395,0.0040277395
2400,0.3267137575,0.0022259465,0.00568719
2401,0.3165753649,0.0022178437,0.0037090142
2402,0.31260681,0.0023860313,0.003768794
2403,0.3103535354,0.0022446002,0.0037295251
2404,0.095061952,0.0126086987,0.0108269989
2405,0.2005496126,0,0.0164737588
2406,0.107879841,0.0014650133,0.0014650133
2407,0.1054858055,0.0012681809,0.0012626685
2408,0.1078963006,0.0015221371,0.0009640958
2409,0.0901425774,0.001461901,0.0008097496
2410,0.084202373,0.0016093609,0.0008311094
2411,0.1948807007,0.0071649546,0.0067900191
2412,0.2008903494,0,0.0097744688
2413,0.1914287305,0.0041787743,0.0041787743
2414,0.0641643042,0.0023321242,0.0022681789
2415,0.0602150694,0.0027826877,0.0010550024
2416,0.0526711437,0.0025906668,0.0008775553
2417,0.0312834862,0.0029666246,0.0006789575
2418,0.4909501589,0.0151016142,0.0181004936
2419,0.2009320446,0,0.0152070812
2420,0.1717943549,0.0019800069,0.0019800069
2421,0.1039998342,0.000841984,0.0015818243
2422,0.128943948,0.001019526,0.0007467533
2423,0.0929207003,0.0010004105,0.0005537219
2424,0.1176743254,0.0011876081,0.0008021049
2425,0.5328893308,0.0127861117,0.0137103846
2426,0.5494238994,0.0002071144,0.013912584
2427,0.5705755358,0.0016021813,0.0018340902
2428,0.4441264115,0.0019525657,0.0033724852
2429,0.4614789201,0.0018926054,0.003729927
2430,0.4770794485,0.0019448399,0.0037788198
2431,0.4773659765,0.0019334454,0.0038940497
2432,0.0684749961,0.0026716494,0.0012346091
2433,0.4228385811,0.000673991,0.0047339262
2434,0.3499459855,0.0030559003,0.0033991553
2435,0.3329289035,0.0005064898,0.002643795
2436,0.328565552,0.00058073,0.000991515
2437,0.328355764,0.0004189988,0.0007763726
2438,0.2877828506,0.0008007831,0.0010281908
2439,0.3115174016,0.0002736207,0.0005561507
2440,0.036945977,0.0195388609,0.0191631273
2441,0.2024876577,0,0.0210368223
2442,0.2903956111,0.003389531,0.003389531
2443,0.0550745848,0.0013510711,0.0019833799
2444,0.0536296589,0.0014446668,0.0004990623
2445,0.0747282028,0.0017078589,0.0007793242
2446,0.0648305876,0.0017736435,0.000739561
