,err_angle,err_dist,err_predict,grad,y
2770,0.0500274968534,0.000633314442586,0.00582378715416,0.0021541307571,0
2771,0.0493229939436,0.000316047723556,0.00533652067102,0.00107499225699,0
2772,0.196473300611,0.0,0.000821240362274,0.0,0
2773,0.0,0.0,0.0,0.0,0
2774,0.0,0.0,0.0,0.0,0
2775,0.0,0.0,0.0,0.0,0
2776,0.0,0.0,0.0,0.0,0
2777,0.0,0.0,0.0,0.0,0
2778,0.0,0.0,0.0,0.0,0
2779,0.148113601948,0.0105505126483,0.0105505126483,0.0358860974433,0
2780,0.0471504813772,0.000474411410903,0.0963729086278,0.00161364425477,0
2781,0.0465255101419,0.000939916103113,0.00639011254666,0.003196993548,0
2782,0.0489270739762,0.00452366761077,0.00139825165471,0.0153866245264,0
2783,0.0519111917859,0.00198944125273,0.00298631264785,0.00676680698207,0
2784,0.0525343247638,0.00049986149226,0.00469702107693,0.00170020915735,0
2785,0.0533709973987,0.00274191908679,0.00308759960892,0.00932625539724,0
2786,0.0508495000866,0.00271468235335,0.00255582911673,0.00923361344676,0
2787,0.0462419115197,0.000246473178311,0.00482509826849,0.000838344143916,0
2788,0.0471681187731,0.00198709252786,0.00162473994292,0.00675881812199,0
2789,0.0470447311123,0.000497611628796,0.00457682155506,0.00169255656053,0
2790,0.0472872667918,0.000744268435668,0.00342057163855,0.00253152529139,0
2791,0.0477922989801,0.00122267272542,0.00409930956892,0.00415875076672,0
2792,0.0493047504874,0.00072949471871,0.0041158369429,0.00248127455344,0
2793,0.180188667584,0.0,0.00392288245127,0.0,0
2794,0.0,0.0,0.0,0.0,0
2795,0.0,0.0,0.0,0.0,0
2796,0.0912415448204,0.0115866665141,0.0115866665141,0.0394104303201,0
2797,0.0689958147921,0.00108320842915,0.0241796967646,0.00368438241207,0
2798,0.0678578917075,0.000805754487756,0.00658621596731,0.00274066152298,0
2799,0.0656445214263,0.00160547207516,0.0022764033004,0.00546078937129,0
2800,0.176157564263,0.0,0.00235499687462,0.0,0
2801,0.0,0.0,0.0,0.0,0
2802,0.0,0.0,0.0,0.0,0
2803,0.0,0.0,0.0,0.0,0
2804,0.108447003647,0.0101399374173,0.0101399374173,0.0344895830522,0
2805,0.0756669122613,0.00277443217248,0.0239556951183,0.00943684412409,0
2806,0.0736311709166,0.00109692408441,0.00459043793076,0.00373103430072,0
2807,0.0739797219509,0.00215433081178,0.00424211979652,0.00732765582238,0
2808,0.0742033389265,0.000266882315373,0.00503051639531,0.000907762977458,0
2809,0.0746266746629,0.00238199442517,0.00282257426231,0.00810202185433,0
2810,0.0754427255909,0.00182316730274,0.0036007807016,0.00620124932905,0
2811,0.0760301160749,0.00102828156551,0.00460795561709,0.00349755634527,0
2812,0.0750553714067,0.00177539707837,0.00369018476933,0.00603876557269,0
2813,0.0749322139017,0.000500139443089,0.00467823504506,0.00170115456833,0
2814,0.0750875887116,0.00024979329565,0.0064522576594,0.000849637060033,0
2815,0.0749744411188,0.000497868292534,0.0027178558887,0.00169342956644,0
2816,0.0736369388457,0.00195416483479,0.000891291818044,0.00664681916594,0
2817,0.071094266561,0.00169382443082,0.00886081476787,0.00576130758783,0
2818,0.071232461298,0.000243577947713,0.00510776266905,0.000828496420791,0
2819,0.0730470571785,0.00247149194764,0.00261650852951,0.00840643519606,0
2820,0.0728559388613,0.000500191782747,0.00453256261069,0.00170133259438,0
2821,0.0369882138568,0.0140466372244,0.010073836052,0.0477776776339,0
2822,0.0510953105404,0.000613694989921,0.0311288134022,0.0020873979249,0
2823,0.0508421815873,0.000305367671666,0.00811302877603,0.00103866554989,0
2824,0.0511279931364,0.00121328443791,0.000498541534251,0.00412681781602,0
2825,0.050841256352,0.00060332886592,0.020656400488,0.00205213899973,0
2826,0.0501772426783,0.00060069010063,0.00650897679324,0.00204316360758,0
2827,0.155858929308,0.0,0.00689951557518,0.0,0
2828,0.0,0.0,0.0,0.0,0
2829,0.0,0.0,0.0,0.0,0
2830,0.0,0.0,0.0,0.0,0
2831,0.0,0.0,0.0,0.0,0
2832,0.0,0.0,0.0,0.0,0
2833,0.0,0.0,0.0,0.0,0
2834,0.0,0.0,0.0,0.0,0
2835,0.102250077608,0.0108176233692,0.0108176233692,0.0367946373103,0
2836,0.0556019775279,0.00121266937388,0.0295162471789,0.0041247257615,0
2837,0.0539565186512,0.00213361008843,0.00440928171099,0.00725717717154,0
2838,0.0520512106807,0.000614635508675,0.005279452303,0.00209059696828,0
2839,0.051926291087,0.000308567163365,0.00577799791237,0.00104954817471,0
2840,0.0511584287623,0.00250421981038,0.00288081923686,0.00851775445708,0
2841,0.0477912414437,0.00351458953251,0.00276055770115,0.011954386165,0
2842,0.0451734317332,0.00192513294077,0.00539379580849,0.00654807122711,0
2843,0.044348850882,0.00032025253435,0.00615729434815,0.00108929433452,0
2844,0.0444037750645,0.000957620323701,0.00353203417098,0.00325721198538,0
2845,0.0439260841484,0.0015835375295,0.00447528753491,0.00538618207313,0
2846,0.0433945740217,0.00188025854198,0.00550171243829,0.00639543721761,0
2847,0.0435067735328,0.00123592731895,0.0050861191027,0.00420383441821,0
2848,0.0441170182539,0.000306021766322,0.00620439682338,0.00104089036164,0
2849,0.0447793653314,0.000608975011345,0.00354308433807,0.002071343576,0
2850,0.0453665178752,0.000303918227268,0.00811492439189,0.0010337354669,0
2851,0.0462982486892,0.000907972089152,0.00444941958094,0.00308834043929,0
2852,0.0475517084096,0.000899811241764,0.00478953957952,0.00306058245498,0
2853,0.0481950242522,0.000299185037648,0.00660084330869,0.00101763618248,0
2854,0.0484137493057,0.000299319334188,0.00412537806151,0.00101809297343,0
2855,0.0486684733884,0.000299554706397,0.00478404757486,0.00101889355918,0
2856,0.0489492821884,0.000598923647202,0.00443211434959,0.00203715526259,0
2857,0.0485889866582,0.000600143953187,0.00710872000549,0.00204130596322,0
2858,0.0488805374808,0.000599901621039,0.00380368376789,0.00204048170421,0
2859,0.0499475240703,0.00240384263507,0.00719704050198,0.00817633549342,0
